"";"Município";"Código";"ICAO"
"54";"BALIZA";5203104;"SBGO"
"55";"BALIZA";5203104;"SBBW"
"56";"BARRO ALTO";5203203;"SBBR"
"57";"BARRO ALTO";5203203;"SBAN"
"58";"BELA VISTA DE GOIÁS";5203302;"SBAN"
"59";"BELA VISTA DE GOIÁS";5203302;"SBGO"
"60";"BOM JARDIM DE GOIÁS";5203401;"SBGO"
"61";"BOM JARDIM DE GOIÁS";5203401;"SBBW"
"62";"BOM JESUS DE GOIÁS";5203500;"SBUL"
"63";"BOM JESUS DE GOIÁS";5203500;"SBGO"
"64";"BONFINÓPOLIS";5203559;"SBAN"
"65";"BONFINÓPOLIS";5203559;"SBGO"
"66";"BONÓPOLIS";5203575;"SBXV"
"67";"BRAZABRANTES";5203609;"SBAN"
"68";"BRAZABRANTES";5203609;"SBGO"
"69";"BRITÂNIA";5203807;"SBGO"
"70";"BRITÂNIA";5203807;"SBBW"
"71";"BURITI ALEGRE";5203906;"SBUL"
"72";"BURITI ALEGRE";5203906;"SBGO"
"73";"BURITI DE GOIÁS";5203939;"SBAN"
"74";"BURITI DE GOIÁS";5203939;"SBGO"
"75";"BURITINÓPOLIS";5203962;"SBBR"
"76";"CABECEIRAS";5204003;"SBBR"
"77";"CABECEIRAS";5204003;"SBAN"
"78";"Cachoeira Alta";5204102;"SBGO"
"79";"Cachoeira Alta";5204102;"SBBW"
"80";"CACHOEIRA DE GOIÁS";5204201;"SBAN"
"81";"CACHOEIRA DE GOIÁS";5204201;"SBGO"
"82";"CACHOEIRA DOURADA";5204250;"SBUL"
"83";"Caçu";5204300;"SBGO"
"84";"Caçu";5204300;"SBBW"
"85";"CAIAPÔNIA";5204409;"SBGO"
"86";"CAIAPÔNIA";5204409;"SBBW"
"87";"CALDAS NOVAS";5204508;"SBUL"
"88";"CALDAS NOVAS";5204508;"SBGO"
"89";"CALDAZINHA";5204557;"SBAN"
"90";"CALDAZINHA";5204557;"SBGO"
"91";"CAMPESTRE DE GOIÁS";5204607;"SBAN"
"92";"CAMPESTRE DE GOIÁS";5204607;"SBGO"
"93";"CAMPINAÇU";5204656;"SBBR"
"94";"CAMPINORTE";5204706;"SBBR"
"95";"CAMPINORTE";5204706;"SBAN"
"96";"CAMPO ALEGRE DE GOIÁS";5204805;"SBUL"
"97";"CAMPO LIMPO DE GOIÁS";5204854;"SBAN"
"98";"CAMPO LIMPO DE GOIÁS";5204854;"SBGO"
"99";"CAMPOS BELOS";5204904;"SBLP"
"100";"CAMPOS BELOS";5204904;"SBPN"
"101";"CAMPOS VERDES";5204953;"SBBR"
"102";"CAMPOS VERDES";5204953;"SBAN"
"103";"CARMO DO RIO VERDE";5205000;"SBAN"
"104";"CARMO DO RIO VERDE";5205000;"SBGO"
"105";"CASTELÂNDIA";5205059;"SBUL"
"106";"CASTELÂNDIA";5205059;"SBGO"
"107";"CATALÃO";5205109;"SBUL"
"108";"CATALÃO";5205109;"SBAX"
"109";"CATURAÍ";5205208;"SBAN"
"110";"CATURAÍ";5205208;"SBGO"
"111";"CAVALCANTE";5205307;"SBBR"
"112";"CERES";5205406;"SBAN"
"113";"CERES";5205406;"SBGO"
"114";"CEZARINA";5205455;"SBAN"
"115";"CEZARINA";5205455;"SBGO"
"116";"CHAPADÃO DO CÉU";5205471;"SBBW"
"117";"CHAPADÃO DO CÉU";5205471;"SBCG"
"118";"CIDADE OCIDENTAL";5205497;"SBBR"
"119";"CIDADE OCIDENTAL";5205497;"SBAN"
"120";"COCALZINHO DE GOIÁS";5205513;"SBBR"
"121";"COCALZINHO DE GOIÁS";5205513;"SBAN"
"122";"COLINAS DO SUL";5205521;"SBBR"
"123";"CÓRREGO DO OURO";5205703;"SBAN"
"124";"CÓRREGO DO OURO";5205703;"SBGO"
"125";"CORUMBÁ DE GOIÁS";5205802;"SBBR"
"126";"CORUMBÁ DE GOIÁS";5205802;"SBAN"
"127";"CORUMBAÍBA";5205901;"SBUL"
"128";"CORUMBAÍBA";5205901;"SBGO"
"129";"CRISTALINA";5206206;"SBBR"
"130";"CRISTALINA";5206206;"SBAN"
"131";"CRISTIANÓPOLIS";5206305;"SBAN"
"132";"CRISTIANÓPOLIS";5206305;"SBGO"
"133";"CRIXÁS";5206404;"SBAN"
"134";"CRIXÁS";5206404;"SBGO"
"135";"CROMÍNIA";5206503;"SBAN"
"136";"CROMÍNIA";5206503;"SBGO"
"137";"CUMARI";5206602;"SBUL"
"138";"CUMARI";5206602;"SBUR"
"139";"DAMIANÓPOLIS";5206701;"SBBR"
"140";"DAMOLÂNDIA";5206800;"SBAN"
"141";"DAMOLÂNDIA";5206800;"SBGO"
"142";"DAVINÓPOLIS";5206909;"SBUL"
"143";"DAVINÓPOLIS";5206909;"SBAX"
"144";"DIORAMA";5207105;"SBGO"
"145";"DIORAMA";5207105;"SBBW"
"146";"DIVINÓPOLIS DE GOIÁS";5208301;"SBBR"
"147";"DIVINÓPOLIS DE GOIÁS";5208301;"SBLP"
"148";"DOVERLÂNDIA";5207253;"SBGO"
"149";"DOVERLÂNDIA";5207253;"SBBW"
"150";"EDEALINA";5207352;"SBAN"
"151";"EDEALINA";5207352;"SBGO"
"152";"EDÉIA";5207402;"SBAN"
"153";"EDÉIA";5207402;"SBGO"
"154";"ESTRELA DO NORTE";5207501;"SBBR"
"155";"ESTRELA DO NORTE";5207501;"SBAN"
"156";"FAINA";5207535;"SBAN"
"157";"FAINA";5207535;"SBGO"
"158";"FAZENDA NOVA";5207600;"SBAN"
"159";"FAZENDA NOVA";5207600;"SBGO"
"160";"FIRMINÓPOLIS";5207808;"SBAN"
"161";"FIRMINÓPOLIS";5207808;"SBGO"
"162";"FLORES DE GOIÁS";5207907;"SBBR"
"163";"FORMOSA";5208004;"SBBR"
"164";"FORMOSA";5208004;"SBAN"
"165";"FORMOSO";5208103;"SBBR"
"166";"GAMELEIRA DE GOIÁS";5208152;"SBAN"
"167";"GAMELEIRA DE GOIÁS";5208152;"SBGO"
"168";"GOIANÁPOLIS";5208400;"SBAN"
"169";"GOIANÁPOLIS";5208400;"SBGO"
"170";"GOIANDIRA";5208509;"SBUL"
"171";"GOIANDIRA";5208509;"SBUR"
"172";"GOIANÉSIA";5208608;"SBBR"
"173";"GOIANÉSIA";5208608;"SBAN"
"174";"GOIÂNIA";5208707;"SBAN"
"175";"GOIÂNIA";5208707;"SBGO"
"176";"GOIANIRA";5208806;"SBAN"
"177";"GOIANIRA";5208806;"SBGO"
"178";"GOIÁS";5208905;"SBAN"
"179";"GOIÁS";5208905;"SBGO"
"180";"GOIATUBA";5209101;"SBUL"
"181";"GOIATUBA";5209101;"SBGO"
"182";"GOUVELÂNDIA";5209150;"SBUL"
"183";"GUAPÓ";5209200;"SBAN"
"184";"GUAPÓ";5209200;"SBGO"
"185";"GUARAÍTA";5209291;"SBAN"
"186";"GUARAÍTA";5209291;"SBGO"
"187";"GUARANI DE GOIÁS";5209408;"SBBR"
"188";"GUARINOS";5209457;"SBAN"
"189";"GUARINOS";5209457;"SBGO"
"190";"HEITORAÍ";5209606;"SBAN"
"191";"HEITORAÍ";5209606;"SBGO"
"192";"HIDROLÂNDIA";5209705;"SBAN"
"193";"HIDROLÂNDIA";5209705;"SBGO"
"194";"HIDROLINA";5209804;"SBBR"
"195";"HIDROLINA";5209804;"SBAN"
"196";"IACIARA";5209903;"SBBR"
"197";"INACIOLÂNDIA";5209937;"SBUL"
"198";"INDIARA";5209952;"SBAN"
"199";"INDIARA";5209952;"SBGO"
"200";"INHUMAS";5210000;"SBAN"
"201";"INHUMAS";5210000;"SBGO"
"202";"IPAMERI";5210109;"SBUL"
"203";"IPAMERI";5210109;"SBGO"
"204";"IPIRANGA DE GOIÁS";5210158;"SBAN"
"205";"IPIRANGA DE GOIÁS";5210158;"SBGO"
"206";"IPORÁ";5210208;"SBGO"
"207";"IPORÁ";5210208;"SBBW"
"208";"ISRAELÂNDIA";5210307;"SBAN"
"209";"ISRAELÂNDIA";5210307;"SBGO"
"210";"ITABERAÍ";5210406;"SBAN"
"211";"ITABERAÍ";5210406;"SBGO"
"212";"ITAGUARI";5210562;"SBAN"
"213";"ITAGUARI";5210562;"SBGO"
"214";"ITAGUARU";5210604;"SBAN"
"215";"ITAGUARU";5210604;"SBGO"
"216";"ITAJÁ";5210802;"SBAU"
"217";"ITAPACI";5210901;"SBBR"
"218";"ITAPACI";5210901;"SBAN"
"219";"ITAPIRAPUÃ";5211008;"SBAN"
"220";"ITAPIRAPUÃ";5211008;"SBGO"
"221";"ITAPURANGA";5211206;"SBAN"
"222";"ITAPURANGA";5211206;"SBGO"
"223";"ITARUMÃ";5211305;"SBAU"
"224";"ITAUÇU";5211404;"SBAN"
"225";"ITAUÇU";5211404;"SBGO"
"226";"ITUMBIARA";5211503;"SBUL"
"227";"ITUMBIARA";5211503;"SBGO"
"228";"IVOLÂNDIA";5211602;"SBAN"
"229";"IVOLÂNDIA";5211602;"SBGO"
"230";"JANDAIA";5211701;"SBAN"
"231";"JANDAIA";5211701;"SBGO"
"232";"JARAGUÁ";5211800;"SBAN"
"233";"JARAGUÁ";5211800;"SBGO"
"234";"JATAÍ";5211909;"SBGO"
"235";"JATAÍ";5211909;"SBBW"
"236";"JAUPACI";5212006;"SBGO"
"237";"JAUPACI";5212006;"SBBW"
"238";"JESÚPOLIS";5212055;"SBAN"
"239";"JESÚPOLIS";5212055;"SBGO"
"240";"JOVIÂNIA";5212105;"SBAN"
"241";"JOVIÂNIA";5212105;"SBGO"
"242";"JUSSARA";5212204;"SBGO"
"243";"JUSSARA";5212204;"SBBW"
"244";"LAGOA SANTA";5212253;"SBAU"
"245";"LEOPOLDO DE BULHÕES";5212303;"SBAN"
"246";"LEOPOLDO DE BULHÕES";5212303;"SBGO"
"247";"LUZIÂNIA";5212501;"SBBR"
"248";"LUZIÂNIA";5212501;"SBAN"
"249";"MAIRIPOTABA";5212600;"SBAN"
"250";"MAIRIPOTABA";5212600;"SBGO"
"251";"MAMBAÍ";5212709;"SBBR"
"252";"MARA ROSA";5212808;"SBBR"
"253";"MARA ROSA";5212808;"SBAN"
"254";"MARZAGÃO";5212907;"SBUL"
"255";"MARZAGÃO";5212907;"SBGO"
"256";"MATRINCHÃ";5212956;"SBAN"
"257";"MATRINCHÃ";5212956;"SBBW"
"258";"MAURILÂNDIA";5213004;"SBUL"
"259";"MAURILÂNDIA";5213004;"SBGO"
"260";"MIMOSO DE GOIÁS";5213053;"SBBR"
"261";"MIMOSO DE GOIÁS";5213053;"SBAN"
"262";"MINAÇU";5213087;"SBBR"
"263";"MINEIROS";5213103;"SBBW"
"264";"MINEIROS";5213103;"SBCG"
"265";"MOIPORÁ";5213400;"SBAN"
"266";"MOIPORÁ";5213400;"SBGO"
"267";"MONTE ALEGRE DE GOIÁS";5213509;"SBBR"
"268";"MONTE ALEGRE DE GOIÁS";5213509;"SBPN"
"269";"MONTES CLAROS DE GOIÁS";5213707;"SBGO"
"270";"MONTES CLAROS DE GOIÁS";5213707;"SBBW"
"271";"MONTIVIDIU";5213756;"SBGO"
"272";"MONTIVIDIU";5213756;"SBBW"
"273";"MONTIVIDIU DO NORTE";5213772;"SBPN"
"274";"MORRINHOS";5213806;"SBUL"
"275";"MORRINHOS";5213806;"SBGO"
"276";"MORRO AGUDO DE GOIÁS";5213855;"SBAN"
"277";"MORRO AGUDO DE GOIÁS";5213855;"SBGO"
"278";"MOSSÂMEDES";5213905;"SBAN"
"279";"MOSSÂMEDES";5213905;"SBGO"
"280";"MOZARLÂNDIA";5214002;"SBAN"
"281";"MOZARLÂNDIA";5214002;"SBBW"
"282";"MUNDO NOVO";5214051;"SBXV"
"283";"MUTUNÓPOLIS";5214101;"SBAN"
"284";"NAZÁRIO";5214408;"SBAN"
"285";"NAZÁRIO";5214408;"SBGO"
"286";"NERÓPOLIS";5214507;"SBAN"
"287";"NERÓPOLIS";5214507;"SBGO"
"288";"NIQUELÂNDIA";5214606;"SBBR"
"289";"NOVA AMÉRICA";5214705;"SBAN"
"290";"NOVA AMÉRICA";5214705;"SBGO"
"291";"NOVA AURORA";5214804;"SBUL"
"292";"NOVA AURORA";5214804;"SBUR"
"293";"NOVA CRIXÁS";5214838;"SBBW"
"294";"NOVA CRIXÁS";5214838;"SBXV"
"295";"NOVA GLÓRIA";5214861;"SBBR"
"296";"NOVA GLÓRIA";5214861;"SBAN"
"297";"NOVA IGUAÇU DE GOIÁS";5214879;"SBBR"
"298";"NOVA IGUAÇU DE GOIÁS";5214879;"SBAN"
"299";"NOVA ROMA";5214903;"SBBR"
"300";"NOVA VENEZA";5215009;"SBAN"
"301";"NOVA VENEZA";5215009;"SBGO"
"302";"NOVO BRASIL";5215207;"SBAN"
"303";"NOVO BRASIL";5215207;"SBGO"
"304";"NOVO GAMA";5215231;"SBBR"
"305";"NOVO GAMA";5215231;"SBAN"
"306";"NOVO PLANALTO";5215256;"SBPN"
"307";"ORIZONA";5215306;"SBAN"
"308";"ORIZONA";5215306;"SBGO"
"309";"OURO VERDE DE GOIÁS";5215405;"SBAN"
"310";"OURO VERDE DE GOIÁS";5215405;"SBGO"
"311";"OUVIDOR";5215504;"SBUL"
"312";"OUVIDOR";5215504;"SBAX"
"313";"PADRE BERNARDO";5215603;"SBBR"
"314";"PADRE BERNARDO";5215603;"SBAN"
"315";"PALESTINA DE GOIÁS";5215652;"SBGO"
"316";"PALESTINA DE GOIÁS";5215652;"SBBW"
"317";"PALMEIRAS DE GOIÁS";5215702;"SBAN"
"318";"PALMEIRAS DE GOIÁS";5215702;"SBGO"
"319";"PALMELO";5215801;"SBAN"
"320";"PALMELO";5215801;"SBGO"
"321";"PALMINÓPOLIS";5215900;"SBAN"
"322";"PALMINÓPOLIS";5215900;"SBGO"
"323";"PANAMÁ";5216007;"SBUL"
"324";"PANAMÁ";5216007;"SBGO"
"325";"Paranaiguara";5216304;"SBGO"
"326";"Paranaiguara";5216304;"SBBW"
"327";"PARAÚNA";5216403;"SBAN"
"328";"PARAÚNA";5216403;"SBGO"
"329";"PEROLÂNDIA";5216452;"SBGO"
"330";"PEROLÂNDIA";5216452;"SBBW"
"331";"PETROLINA DE GOIÁS";5216809;"SBAN"
"332";"PETROLINA DE GOIÁS";5216809;"SBGO"
"333";"PILAR DE GOIÁS";5216908;"SBBR"
"334";"PILAR DE GOIÁS";5216908;"SBAN"
"335";"PIRACANJUBA";5217104;"SBAN"
"336";"PIRACANJUBA";5217104;"SBGO"
"337";"PIRANHAS";5217203;"SBGO"
"338";"PIRANHAS";5217203;"SBBW"
"339";"PIRENÓPOLIS";5217302;"SBAN"
"340";"PIRENÓPOLIS";5217302;"SBGO"
"341";"PIRES DO RIO";5217401;"SBAN"
"342";"PIRES DO RIO";5217401;"SBGO"
"343";"PLANALTINA";5217609;"SBBR"
"344";"PLANALTINA";5217609;"SBAN"
"345";"PONTALINA";5217708;"SBAN"
"346";"PONTALINA";5217708;"SBGO"
"347";"PORANGATU";5218003;"SBPN"
"348";"PORTEIRÃO";5218052;"SBAN"
"349";"PORTEIRÃO";5218052;"SBGO"
"350";"PORTELÂNDIA";5218102;"SBGO"
"351";"PORTELÂNDIA";5218102;"SBBW"
"352";"POSSE";5218300;"SBBR"
"353";"PROFESSOR JAMIL";5218391;"SBAN"
"354";"PROFESSOR JAMIL";5218391;"SBGO"
"355";"QUIRINÓPOLIS";5218508;"SBUL"
"356";"QUIRINÓPOLIS";5218508;"SBGO"
"357";"RIALMA";5218607;"SBAN"
"358";"RIALMA";5218607;"SBGO"
"359";"RIANÁPOLIS";5218706;"SBAN"
"360";"RIANÁPOLIS";5218706;"SBGO"
"361";"RIO QUENTE";5218789;"SBUL"
"362";"RIO QUENTE";5218789;"SBGO"
"363";"RIO VERDE";5218805;"SBGO"
"364";"RIO VERDE";5218805;"SBBW"
"365";"RUBIATABA";5218904;"SBAN"
"366";"RUBIATABA";5218904;"SBGO"
"367";"SANCLERLÂNDIA";5219001;"SBAN"
"368";"SANCLERLÂNDIA";5219001;"SBGO"
"369";"SANTA BÁRBARA DE GOIÁS";5219100;"SBAN"
"370";"SANTA BÁRBARA DE GOIÁS";5219100;"SBGO"
"371";"SANTA CRUZ DE GOIÁS";5219209;"SBAN"
"372";"SANTA CRUZ DE GOIÁS";5219209;"SBGO"
"373";"SANTA FÉ DE GOIÁS";5219258;"SBGO"
"374";"SANTA FÉ DE GOIÁS";5219258;"SBBW"
"375";"SANTA HELENA DE GOIÁS";5219308;"SBAN"
"376";"SANTA HELENA DE GOIÁS";5219308;"SBGO"
"377";"SANTA ISABEL";5219357;"SBAN"
"378";"SANTA ISABEL";5219357;"SBGO"
"379";"SANTA RITA DO ARAGUAIA";5219407;"SBCY"
"380";"SANTA RITA DO ARAGUAIA";5219407;"SBBW"
"381";"SANTA RITA DO NOVO DESTINO";5219456;"SBBR"
"382";"SANTA RITA DO NOVO DESTINO";5219456;"SBAN"
"383";"SANTA ROSA DE GOIÁS";5219506;"SBAN"
"384";"SANTA ROSA DE GOIÁS";5219506;"SBGO"
"385";"SANTA TEREZA DE GOIÁS";5219605;"SBBR"
"386";"SANTA TEREZINHA DE GOIÁS";5219704;"SBBR"
"387";"SANTA TEREZINHA DE GOIÁS";5219704;"SBAN"
"388";"SANTO ANTÔNIO DA BARRA";5219712;"SBAN"
"389";"SANTO ANTÔNIO DA BARRA";5219712;"SBGO"
"390";"SANTO ANTÔNIO DE GOIÁS";5219738;"SBAN"
"391";"SANTO ANTÔNIO DE GOIÁS";5219738;"SBGO"
"392";"SANTO ANTÔNIO DO DESCOBERTO";5219753;"SBBR"
"393";"SANTO ANTÔNIO DO DESCOBERTO";5219753;"SBAN"
"394";"SÃO DOMINGOS";5219803;"SBBR"
"395";"SÃO FRANCISCO DE GOIÁS";5219902;"SBAN"
"396";"SÃO FRANCISCO DE GOIÁS";5219902;"SBGO"
"397";"SÃO JOÃO D'ALIANÇA";5220009;"SBBR"
"398";"SÃO JOÃO DA PARAÚNA";5220058;"SBAN"
"399";"SÃO JOÃO DA PARAÚNA";5220058;"SBGO"
"400";"SÃO LUÍS DE MONTES BELOS";5220108;"SBAN"
"401";"SÃO LUÍS DE MONTES BELOS";5220108;"SBGO"
"402";"SÃO LUÍZ DO NORTE";5220157;"SBBR"
"403";"SÃO LUÍZ DO NORTE";5220157;"SBAN"
"404";"SÃO MIGUEL DO ARAGUAIA";5220207;"SBXV"
"405";"SÃO MIGUEL DO PASSA QUATRO";5220264;"SBAN"
"406";"SÃO MIGUEL DO PASSA QUATRO";5220264;"SBGO"
"407";"SÃO PATRÍCIO";5220280;"SBAN"
"408";"SÃO PATRÍCIO";5220280;"SBGO"
"409";"São Simão";5220405;"SBGO"
"410";"São Simão";5220405;"SBBW"
"411";"SENADOR CANEDO";5220454;"SBAN"
"412";"SENADOR CANEDO";5220454;"SBGO"
"413";"SERRANÓPOLIS";5220504;"SBBW"
"414";"SILVÂNIA";5220603;"SBAN"
"415";"SILVÂNIA";5220603;"SBGO"
"416";"SIMOLÂNDIA";5220686;"SBBR"
"417";"SÍTIO D'ABADIA";5220702;"SBBR"
"418";"TAQUARAL DE GOIÁS";5221007;"SBAN"
"419";"TAQUARAL DE GOIÁS";5221007;"SBGO"
"420";"TERESINA DE GOIÁS";5221080;"SBBR"
"421";"TEREZÓPOLIS DE GOIÁS";5221197;"SBAN"
"422";"TEREZÓPOLIS DE GOIÁS";5221197;"SBGO"
"423";"TRÊS RANCHOS";5221304;"SBUL"
"424";"TRÊS RANCHOS";5221304;"SBUR"
"425";"TRINDADE";5221403;"SBAN"
"426";"TRINDADE";5221403;"SBGO"
"427";"TROMBAS";5221452;"SBBR"
"428";"TURVÂNIA";5221502;"SBAN"
"429";"TURVÂNIA";5221502;"SBGO"
"430";"TURVELÂNDIA";5221551;"SBAN"
"431";"TURVELÂNDIA";5221551;"SBGO"
"432";"UIRAPURU";5221577;"SBAN"
"433";"UIRAPURU";5221577;"SBXV"
"434";"URUAÇU";5221601;"SBBR"
"435";"URUAÇU";5221601;"SBAN"
"436";"URUANA";5221700;"SBAN"
"437";"URUANA";5221700;"SBGO"
"438";"URUTAÍ";5221809;"SBGO"
"439";"VALPARAÍSO DE GOIÁS";5221858;"SBBR"
"440";"VALPARAÍSO DE GOIÁS";5221858;"SBAN"
"441";"VARJÃO";5221908;"SBAN"
"442";"VARJÃO";5221908;"SBGO"
"443";"VIANÓPOLIS";5222005;"SBAN"
"444";"VIANÓPOLIS";5222005;"SBGO"
"445";"VICENTINÓPOLIS";5222054;"SBAN"
"446";"VICENTINÓPOLIS";5222054;"SBGO"
"447";"VILA BOA";5222203;"SBBR"
"448";"VILA PROPÍCIO";5222302;"SBBR"
"449";"VILA PROPÍCIO";5222302;"SBAN"
